dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
11/18/23,16,4,92,5,63,9,155,2,28,0,17,10,37,126,9,8,12,0,3,5,51,18,2,17,0,16,0,12,2,1,1,6,48,20,13,9,29,26,3,0,11,2,1,5,7,4
11/18/23,15,7,88,8,58,15,146,4,26,0,15,10,36,124,9,8,12,0,4,4,55,18,3,18,0,19,0,12,2,2,0,7,42,17,10,6,28,23,3,0,12,1,1,5,7,4
11/18/23,14,10,81,5,50,15,131,1,22,0,13,9,35,117,6,6,9,0,3,5,52,16,2,17,0,19,0,13,2,2,1,8,39,17,10,6,22,18,3,0,8,1,0,2,7,3
11/18/23,13,12,71,4,45,16,116,4,21,1,11,8,35,116,4,4,6,0,3,5,56,19,2,18,1,19,0,13,3,2,1,8,36,20,8,4,18,13,3,0,10,2,0,0,7,2
11/18/23,12,7,59,8,41,15,100,1,17,0,5,6,31,100,1,1,5,0,5,4,53,19,3,17,0,17,0,13,2,1,0,8,27,9,9,3,25,20,5,0,13,3,0,0,7,2
11/18/23,11,10,52,10,33,20,85,3,16,0,5,6,32,105,2,2,5,0,6,4,55,18,2,18,0,19,0,18,3,1,0,9,28,10,9,2,19,16,6,0,12,3,0,0,7,2
11/18/23,10,6,42,3,23,9,65,1,13,0,5,6,32,115,3,3,3,0,4,4,55,19,0,17,1,19,1,21,3,1,1,9,36,10,10,2,16,12,4,0,12,3,1,0,8,2
11/18/23,9,9,36,10,20,19,56,1,12,1,5,5,34,103,4,4,3,0,3,4,55,19,0,17,0,19,3,25,2,1,2,9,21,1,8,4,30,26,3,0,10,3,1,2,10,2
11/18/23,8,9,27,4,10,13,37,3,11,1,5,3,36,100,0,0,1,0,3,4,52,19,0,14,1,19,3,25,2,2,2,9,26,1,10,17,22,20,3,0,10,3,6,6,9,2
11/18/23,7,4,18,0,6,4,24,0,8,0,5,3,36,96,0,0,1,0,3,4,49,19,0,14,1,16,0,23,2,2,2,8,26,2,10,15,17,15,3,0,7,3,5,5,9,2
