ds,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
2023-01-29 6:00,1,6,0,7,1,13,1,4,0,4,4,17,47,0,0,2,0,0,3,33,9,0,11,1,13,0,10,0,0,2,0,4,0,4,5,0,0,0,0,1,0,0,0,7,6
2023-01-29 5:00,1,5,0,7,1,12,0,3,0,4,4,17,45,0,0,2,0,0,3,31,9,0,9,0,13,0,10,0,1,0,0,4,0,4,5,1,1,0,0,1,0,1,0,7,6
2023-01-29 4:00,0,4,1,7,1,11,1,3,0,4,4,17,46,0,0,2,0,0,3,32,10,0,9,0,13,0,10,0,1,0,0,4,0,4,8,5,1,0,0,1,0,0,0,7,6
2023-01-29 3:00,1,4,2,6,3,10,0,2,0,3,4,16,45,0,0,2,0,0,4,30,7,0,10,0,13,0,10,0,0,0,0,4,0,4,4,9,6,0,0,0,0,0,0,7,6
2023-01-29 2:00,0,3,2,4,2,7,1,2,0,3,4,16,45,0,0,0,0,0,4,30,7,0,10,0,13,0,8,0,4,4,0,4,0,4,3,12,9,0,0,0,0,1,2,7,6
2023-01-29 1:00,3,3,2,2,5,5,1,1,0,2,0,18,47,0,0,0,0,0,4,33,10,0,10,1,13,1,7,0,5,6,0,3,0,3,2,14,14,0,0,0,0,1,2,7,6
2023-01-29 0:00,3,116,3,114,6,230,2,43,0,28,27,18,55,0,0,20,10,0,3,39,14,1,11,1,14,1,10,0,5,4,0,7,0,5,6,14,9,0,0,0,0,1,4,6,6
2023-01-28 23:00,2,113,3,111,5,224,1,41,0,28,25,20,56,0,0,20,10,0,3,39,15,1,11,1,13,0,8,0,4,4,0,8,0,6,4,14,6,0,0,0,0,2,4,6,6
2023-01-28 22:00,3,111,7,108,10,219,1,40,0,24,24,17,60,0,0,19,10,1,3,40,16,1,11,0,13,2,8,0,2,3,0,11,0,6,6,16,8,1,0,1,0,1,4,6,6
2023-01-28 21:00,4,108,4,101,8,209,2,39,0,23,23,17,63,0,0,19,10,0,3,40,16,1,11,1,13,2,5,0,2,5,0,14,0,9,8,14,5,0,0,0,0,1,3,6,6
2023-01-28 20:00,3,104,5,97,8,201,2,37,1,20,22,15,63,0,0,19,10,1,2,38,15,1,11,1,12,1,4,0,3,7,0,17,0,11,9,11,2,1,0,1,0,1,3,6,6
2023-01-28 19:00,4,101,3,92,7,193,3,35,0,20,22,15,65,0,0,18,10,0,3,36,17,1,9,0,10,2,2,0,4,3,0,19,0,11,7,15,6,0,0,2,0,0,1,7,7
2023-01-28 18:00,5,97,3,89,8,186,2,32,0,20,21,16,68,0,0,17,10,1,3,36,17,1,9,1,10,2,3,0,2,3,0,22,0,11,6,16,12,0,0,1,0,1,3,7,7
2023-01-28 17:00,2,92,9,86,11,178,1,30,0,17,20,14,76,0,0,15,10,4,4,39,15,0,11,0,13,1,4,0,3,5,0,25,3,9,4,15,12,1,0,1,0,1,4,8,8
2023-01-28 16:00,6,90,7,77,13,167,3,29,0,15,16,16,82,0,0,15,8,9,4,42,16,0,13,1,13,3,4,0,2,2,0,27,7,10,4,17,12,1,0,2,0,1,2,9,9
2023-01-28 15:00,9,84,2,70,11,154,1,26,0,12,12,17,83,0,0,13,6,11,3,39,16,3,13,1,10,1,5,0,2,2,0,32,7,9,5,12,8,2,0,2,0,1,2,9,9
2023-01-28 14:00,8,75,7,68,15,143,4,25,0,11,10,20,84,0,0,12,5,11,2,40,14,2,14,2,12,0,8,0,3,2,1,31,11,8,3,14,8,4,0,3,0,1,2,10,9
2023-01-28 13:00,8,67,7,61,15,128,2,21,0,8,9,18,76,0,0,9,5,9,2,39,15,0,12,1,12,3,8,0,1,2,0,25,8,5,5,19,10,5,0,3,0,0,0,10,8
2023-01-28 12:00,9,59,6,54,15,113,2,19,0,6,8,18,77,0,0,8,3,5,3,37,16,2,11,0,10,1,7,0,1,1,0,25,9,7,7,20,13,2,0,4,1,0,0,12,8
2023-01-28 11:00,14,50,18,48,32,98,5,17,1,5,5,20,66,0,0,6,1,4,2,39,15,2,13,1,11,3,7,0,0,0,0,13,0,5,6,27,20,2,0,4,1,1,0,12,8
2023-01-28 10:00,11,36,8,30,19,66,1,12,0,5,5,21,62,0,0,3,0,2,1,35,13,2,12,0,10,1,4,0,0,0,0,14,3,5,3,17,9,2,0,4,0,0,0,12,8
2023-01-28 9:00,3,25,6,22,9,47,1,11,0,2,5,19,62,0,0,2,0,0,1,36,12,0,13,0,11,1,6,0,0,0,0,11,0,4,5,8,3,0,0,4,0,0,0,14,9
2023-01-28 8:00,5,22,5,16,10,38,0,10,0,2,5,19,61,0,0,0,0,0,2,36,14,1,11,1,11,1,7,0,0,1,0,9,0,6,4,12,10,0,0,3,0,0,0,14,9
2023-01-28 7:00,1,17,2,11,3,28,0,10,0,2,5,19,60,0,0,0,0,0,2,35,14,1,11,1,10,0,5,0,1,1,0,9,0,6,5,6,6,0,0,2,0,0,0,14,9
2023-01-28 6:00,3,16,4,9,7,25,3,10,0,2,5,19,60,0,0,0,0,0,2,36,14,2,12,2,10,0,5,0,1,1,0,8,0,6,3,7,4,0,0,2,0,0,0,14,9
2023-01-28 5:00,1,13,2,5,3,18,0,7,0,2,5,19,56,0,0,0,0,0,2,33,12,0,11,1,10,0,5,0,1,2,0,7,0,6,1,6,6,0,0,1,0,0,0,14,9
2023-01-28 4:00,3,12,2,3,5,15,3,7,0,2,5,19,58,0,0,0,0,0,2,34,13,0,11,1,10,2,5,0,1,2,0,8,0,7,6,3,3,0,0,1,0,0,0,14,9
2023-01-28 3:00,4,9,1,1,5,10,2,4,0,1,5,18,56,0,0,0,0,0,2,32,14,0,10,2,8,0,4,0,1,2,0,9,0,8,3,5,3,0,0,1,0,0,0,13,9
2023-01-28 2:00,1,5,0,0,1,5,1,2,0,1,4,19,56,0,0,0,0,0,1,33,15,1,9,1,9,0,5,0,1,3,0,9,0,9,2,4,3,0,0,2,0,0,1,13,9
2023-01-28 1:00,4,4,0,0,4,4,1,1,0,1,3,20,55,0,0,0,0,0,1,34,14,1,10,0,10,0,2,0,1,3,0,7,0,5,2,11,8,0,0,2,0,0,3,13,9
2023-01-28 0:00,5,114,4,82,9,196,2,34,0,40,29,23,61,0,0,17,9,0,1,35,13,1,12,0,10,0,1,0,0,3,0,12,0,7,6,11,11,0,0,2,0,0,1,13,9
2023-01-27 23:00,1,109,2,78,3,187,0,32,0,38,29,21,68,0,0,17,9,0,1,33,12,1,11,0,10,0,1,1,0,4,0,21,0,9,9,8,4,0,0,2,0,0,0,13,9
2023-01-27 22:00,4,108,2,76,6,184,2,32,0,37,29,20,70,0,0,17,9,0,2,34,11,0,13,1,10,1,1,0,0,5,1,20,1,8,8,9,8,0,0,1,0,0,1,13,9
2023-01-27 21:00,6,104,3,74,9,178,1,30,0,35,26,21,77,0,0,17,9,1,3,34,12,1,14,1,8,0,5,0,0,5,1,25,9,8,4,8,6,0,0,2,0,0,2,14,8
2023-01-27 20:00,9,98,0,71,9,169,2,29,0,33,25,21,78,0,0,17,9,1,3,39,14,1,13,0,12,0,7,0,0,3,1,22,6,6,3,9,5,0,0,1,0,0,1,13,8
2023-01-27 19:00,9,89,2,71,11,160,3,27,0,32,23,23,71,0,0,17,9,1,3,41,14,1,14,0,13,1,4,0,0,4,1,12,0,4,4,17,9,1,0,2,0,0,2,14,9
2023-01-27 18:00,7,80,7,69,14,149,3,24,0,29,20,23,77,0,0,17,9,0,4,43,17,1,12,0,14,2,5,0,5,5,3,14,0,4,7,13,7,0,0,6,0,0,1,13,9
2023-01-27 17:00,8,73,4,62,12,135,2,21,0,23,15,24,75,0,0,17,9,1,3,45,19,1,13,0,13,1,10,0,3,2,3,11,0,4,4,12,9,0,0,8,0,0,0,13,10
2023-01-27 16:00,7,65,2,58,9,123,0,19,0,20,15,21,77,0,0,17,8,3,2,44,18,0,13,0,13,1,14,0,2,2,4,14,4,4,5,6,4,1,0,8,0,0,0,13,9
2023-01-27 15:00,8,58,5,56,13,114,2,19,1,18,14,20,76,1,1,16,7,5,4,44,19,0,13,1,12,0,11,0,2,2,4,9,0,2,7,7,4,2,0,6,0,0,0,14,9
2023-01-27 14:00,6,50,6,51,12,101,0,17,0,18,12,23,78,1,1,14,7,3,3,44,17,0,14,2,13,2,12,0,1,1,5,11,3,1,7,3,1,1,0,5,0,0,1,14,9
2023-01-27 13:00,8,44,4,45,12,89,3,17,0,15,12,22,76,4,4,13,7,1,2,50,21,1,15,2,14,1,19,0,1,0,3,4,0,2,5,12,7,1,0,4,0,0,0,13,9
2023-01-27 12:00,12,36,5,41,17,77,6,14,0,13,10,22,73,0,0,12,2,2,2,50,20,1,16,0,14,2,20,0,0,1,0,7,0,3,3,14,10,0,0,1,1,0,0,14,10
2023-01-27 11:00,4,24,14,36,18,60,1,8,1,9,9,21,69,0,0,11,1,4,3,47,19,1,14,0,14,1,22,3,0,1,0,5,0,2,4,12,8,2,0,1,1,0,0,14,11
2023-01-27 10:00,7,20,8,22,15,42,2,7,1,7,9,19,71,0,0,7,0,3,3,47,18,0,14,1,15,0,22,3,0,1,0,7,0,3,8,8,3,2,0,2,2,0,0,14,11
2023-01-27 9:00,6,13,4,14,10,27,1,5,0,5,7,19,71,0,0,4,0,1,3,46,19,0,12,0,15,0,21,4,0,1,0,9,3,3,3,4,3,0,0,2,2,0,0,13,11
2023-01-27 8:00,0,7,4,10,4,17,0,4,0,4,5,20,69,0,0,4,0,2,4,47,18,0,14,0,15,0,18,4,1,2,0,5,1,2,4,2,2,1,0,2,3,0,0,13,11
2023-01-27 7:00,0,7,2,6,2,13,0,4,0,3,5,19,68,0,0,2,0,2,4,47,18,0,14,0,15,0,19,4,2,1,0,4,0,2,4,0,0,1,0,2,3,1,0,13,11
2023-01-27 6:00,1,7,1,4,2,11,1,4,0,3,5,19,69,0,0,1,0,1,4,48,18,0,15,1,15,0,18,4,2,3,0,4,0,2,4,0,0,0,0,2,3,1,0,13,11
2023-01-27 5:00,1,6,0,3,1,9,0,3,0,3,5,19,67,0,0,1,0,1,4,46,18,0,14,0,14,0,18,4,1,4,0,4,0,2,3,3,0,0,0,2,2,2,0,13,11
2023-01-27 4:00,1,5,0,3,1,8,1,3,0,2,5,18,69,0,0,0,0,1,4,46,18,0,14,0,14,0,16,4,2,5,0,6,0,3,5,3,3,1,0,3,1,2,1,13,11
2023-01-27 3:00,1,4,0,3,1,7,1,2,0,2,4,19,71,0,0,0,0,1,5,48,19,1,15,2,14,0,17,4,0,6,0,5,0,2,2,5,2,1,0,3,1,1,1,13,11
2023-01-27 2:00,1,3,1,3,2,6,1,1,0,2,3,20,69,0,0,0,0,1,5,47,18,0,14,2,15,0,13,3,5,6,0,4,0,2,1,6,6,1,0,2,1,2,1,13,11
2023-01-27 1:00,2,2,2,2,4,4,0,0,0,2,1,21,73,0,0,0,0,1,4,48,18,2,15,2,15,0,10,2,2,7,0,8,0,5,2,6,6,0,0,2,1,2,1,13,11
2023-01-27 0:00,4,133,3,81,7,214,4,39,0,44,39,20,81,0,0,20,8,1,5,49,19,3,15,3,15,1,11,2,1,2,0,14,0,8,2,2,2,1,0,5,0,2,1,13,9
2023-01-26 23:00,5,129,1,78,6,207,2,35,0,42,37,20,79,0,0,19,8,0,4,48,20,3,14,2,14,0,11,5,0,2,0,14,0,7,4,5,0,0,0,5,0,2,0,13,9
2023-01-26 22:00,0,124,2,77,2,201,0,33,0,41,34,22,88,0,0,19,8,0,4,49,21,3,14,1,14,0,10,4,1,3,0,22,0,10,5,6,0,0,0,5,0,1,1,13,9
2023-01-26 21:00,6,124,0,75,6,199,2,33,0,37,32,20,91,0,0,19,8,0,4,50,19,3,16,1,15,3,8,3,1,3,0,23,0,7,6,7,4,0,0,6,0,1,5,14,9
2023-01-26 20:00,7,118,2,75,9,193,1,31,0,31,30,16,83,1,1,19,8,1,3,49,18,3,17,1,14,2,10,3,2,5,1,15,0,7,5,17,12,0,0,1,0,0,4,14,8
2023-01-26 19:00,10,111,4,73,14,184,1,30,0,31,30,17,87,1,1,19,8,2,3,50,17,3,17,2,16,3,7,3,1,6,0,20,1,8,6,10,9,0,0,1,0,0,0,13,9
2023-01-26 18:00,8,101,4,69,12,170,4,29,0,29,29,16,86,1,1,19,8,6,4,48,19,3,16,2,13,3,8,2,1,5,1,20,3,5,5,4,2,2,0,1,0,1,0,12,9
2023-01-26 17:00,9,93,3,65,12,158,1,25,0,27,25,18,84,0,0,17,8,9,3,48,17,2,17,1,14,4,9,0,0,3,1,18,2,5,5,11,6,3,0,1,0,1,0,14,9
2023-01-26 16:00,12,84,4,62,16,146,4,24,0,26,23,19,99,0,0,17,8,10,5,49,19,4,17,3,13,3,9,1,2,2,1,28,8,8,6,7,7,5,0,2,0,1,0,16,10
2023-01-26 15:00,7,72,7,58,14,130,3,20,0,25,18,24,95,0,0,15,6,12,5,42,16,2,14,0,12,2,8,0,0,1,3,30,8,8,8,6,6,4,0,5,0,3,1,15,9
2023-01-26 14:00,8,65,6,51,14,116,4,17,0,23,14,27,95,2,2,12,5,10,4,43,17,2,14,2,12,1,9,0,0,2,3,27,5,5,10,9,9,5,0,5,0,2,2,16,10
2023-01-26 13:00,10,57,8,45,18,102,1,13,0,19,10,26,93,1,1,12,5,5,2,50,20,3,14,3,16,1,11,0,0,1,0,24,5,6,9,13,12,2,0,5,0,2,2,16,9
2023-01-26 12:00,6,47,8,37,14,84,2,12,0,17,8,27,96,0,0,11,2,5,2,48,18,2,14,1,16,1,13,0,0,1,0,32,3,5,6,8,7,2,0,5,0,3,1,14,9
2023-01-26 11:00,8,41,5,29,13,70,2,10,0,15,8,25,96,0,0,9,1,1,3,46,15,0,14,2,17,1,12,0,1,1,0,33,7,5,8,5,5,1,0,4,0,2,1,14,9
2023-01-26 10:00,8,33,7,24,15,57,0,8,0,15,5,28,93,0,0,7,0,2,3,45,15,1,14,1,16,0,13,0,2,1,0,31,7,3,7,5,5,1,0,3,0,2,0,14,9
2023-01-26 9:00,8,25,5,17,13,42,0,8,0,12,5,27,90,0,0,4,0,1,4,46,16,1,14,0,16,1,10,0,3,1,0,27,5,4,7,9,6,1,0,2,0,2,0,13,9
2023-01-26 8:00,5,17,3,12,8,29,1,8,0,8,5,23,69,0,0,3,0,1,4,44,15,0,14,0,15,0,12,0,3,1,0,8,0,4,14,13,12,1,0,4,0,2,0,13,9
2023-01-26 7:00,1,12,1,9,2,21,0,7,0,6,5,21,69,0,0,1,0,1,4,45,15,0,14,0,16,0,12,1,1,1,0,7,0,4,13,9,8,1,0,4,0,2,0,13,9
2023-01-26 6:00,2,11,1,8,3,19,0,7,0,6,5,21,69,0,0,1,0,1,4,46,15,0,14,0,17,0,11,1,1,1,0,7,0,4,13,11,10,1,0,4,0,2,0,12,9
2023-01-26 5:00,0,9,1,7,1,16,0,7,0,6,5,21,66,0,0,1,0,1,4,44,15,1,14,0,15,2,10,2,1,1,0,6,0,3,10,16,12,1,0,4,0,1,0,12,9
2023-01-26 4:00,2,9,1,6,3,15,1,7,0,6,5,21,63,0,0,1,0,1,4,43,15,1,14,0,14,1,9,1,1,1,0,4,0,2,8,22,20,1,0,2,0,1,0,12,9
2023-01-26 3:00,3,7,0,5,3,12,2,6,0,4,5,19,60,0,0,1,0,1,4,41,15,1,13,0,13,1,9,1,1,2,0,4,0,2,5,26,23,1,0,3,0,1,0,11,9
2023-01-26 2:00,0,4,2,5,2,9,0,4,0,2,5,17,62,0,0,1,0,2,4,44,17,3,13,0,14,1,8,2,1,4,0,3,0,2,2,30,26,2,0,2,0,1,0,11,8
2023-01-26 1:00,4,4,3,3,7,7,4,4,1,1,4,17,67,0,0,1,0,2,4,47,18,5,14,1,15,1,5,2,3,6,0,4,0,3,7,29,28,2,0,2,0,2,2,12,8
2023-01-26 0:00,3,128,2,122,5,250,1,46,0,43,33,19,68,0,0,20,3,1,4,46,16,4,14,2,16,1,4,3,2,5,0,6,0,6,7,27,24,1,0,3,0,2,3,12,8
2023-01-25 23:00,9,125,3,120,12,245,4,45,0,40,32,17,69,0,0,19,3,0,4,42,13,2,13,2,16,0,4,4,2,4,0,11,0,8,3,36,25,0,0,1,0,1,2,12,7
2023-01-25 22:00,7,116,3,117,10,233,2,41,0,35,29,15,69,0,0,19,3,0,4,41,14,1,12,2,15,0,5,5,2,4,0,13,0,10,4,32,23,0,0,1,0,1,2,11,6
2023-01-25 21:00,9,109,4,114,13,223,4,39,1,32,28,13,68,1,1,19,3,0,4,37,14,1,11,0,12,0,7,3,2,3,0,16,0,11,6,31,23,0,0,3,0,1,2,10,5
2023-01-25 20:00,4,100,8,110,12,210,1,35,0,31,27,13,67,0,0,19,3,0,4,36,13,0,11,1,12,1,7,2,5,3,2,16,0,10,3,34,21,0,0,2,0,1,3,9,5
2023-01-25 19:00,5,96,3,102,8,198,1,34,0,31,23,18,75,0,0,19,3,1,4,37,14,1,11,1,12,2,6,1,4,4,3,18,0,9,3,30,22,0,0,4,0,1,1,13,6
2023-01-25 18:00,5,91,10,99,15,190,2,33,0,31,23,19,83,0,0,19,3,13,5,41,15,1,13,0,13,4,3,1,2,3,3,23,0,8,6,20,15,6,0,6,0,2,1,11,6
2023-01-25 17:00,10,86,6,89,16,175,7,31,0,30,23,19,84,1,1,16,3,13,5,44,12,1,16,1,16,2,5,1,1,4,3,21,4,3,7,14,10,8,0,5,0,1,1,10,6
2023-01-25 16:00,3,76,7,83,10,159,1,24,0,26,19,20,83,0,0,15,3,15,6,39,9,1,14,0,16,2,4,2,0,5,4,26,12,4,7,14,9,15,0,6,0,1,2,8,6
2023-01-25 15:00,7,73,6,76,13,149,3,23,0,26,19,21,94,0,0,13,1,20,5,44,12,1,15,1,17,1,3,2,2,9,3,34,11,6,11,13,6,14,0,8,0,1,1,8,7
2023-01-25 14:00,6,66,11,70,17,136,2,20,0,25,17,22,92,0,0,12,0,18,5,43,13,3,15,2,15,1,4,3,1,7,5,31,16,6,8,19,11,11,0,6,0,2,2,8,8
2023-01-25 13:00,14,60,7,59,21,119,3,18,0,19,19,14,82,0,0,8,0,10,5,41,13,2,14,1,14,2,5,2,3,3,5,22,6,7,11,33,24,5,0,7,0,1,2,9,8
2023-01-25 12:00,5,46,12,52,17,98,2,15,0,17,9,24,88,0,0,7,0,8,5,43,14,0,15,1,14,0,10,3,5,4,5,25,7,8,8,27,20,5,0,7,0,1,3,10,9
2023-01-25 11:00,7,41,13,40,20,81,4,13,0,16,8,25,83,0,0,4,0,3,4,43,15,1,14,0,14,0,10,3,6,4,5,20,1,8,9,29,20,3,0,6,0,1,1,11,10
2023-01-25 10:00,10,34,9,27,19,61,2,9,0,14,8,23,84,0,0,3,0,1,5,47,18,1,16,1,13,0,11,4,3,4,0,21,5,7,4,21,14,1,0,5,0,3,0,11,9
2023-01-25 9:00,3,24,5,18,8,42,0,7,0,12,8,21,71,0,0,0,0,0,5,45,17,0,15,0,13,0,14,4,3,5,0,10,0,8,4,25,12,0,0,5,0,1,0,11,9
2023-01-25 8:00,6,21,5,13,11,34,0,7,0,9,8,18,74,0,0,0,0,0,5,46,17,0,16,0,13,1,10,4,2,2,1,11,0,9,9,17,17,0,0,6,0,1,0,11,9
2023-01-25 7:00,1,15,1,8,2,23,1,7,0,9,8,18,73,0,0,0,0,1,6,45,17,0,16,0,12,0,10,4,2,2,0,11,0,10,9,13,11,0,0,5,0,1,0,11,9
2023-01-25 6:00,3,14,3,7,6,21,0,6,0,9,7,19,75,0,0,0,0,1,5,47,17,0,16,0,14,0,13,4,1,2,0,12,1,9,10,12,12,1,0,5,0,1,0,11,9
2023-01-25 5:00,2,11,0,4,2,15,2,6,0,8,5,20,73,0,0,0,0,2,4,46,17,1,15,1,14,0,14,4,0,3,1,11,2,5,9,13,9,1,0,5,1,1,0,11,9
2023-01-25 4:00,2,9,0,4,2,13,1,4,0,8,6,19,74,1,1,0,0,1,4,43,16,0,14,0,13,0,13,2,3,6,1,14,2,7,6,18,17,1,0,3,1,1,0,11,9
2023-01-25 3:00,2,7,1,4,3,11,0,3,0,6,4,19,75,0,0,0,0,1,5,46,17,1,15,0,14,1,11,2,0,5,0,13,4,6,5,17,17,1,0,3,1,1,0,11,8
2023-01-25 2:00,3,5,1,3,4,8,1,3,0,4,0,21,74,0,0,0,0,1,4,46,17,0,15,0,14,1,8,0,0,5,0,13,4,6,5,16,16,1,0,4,1,1,1,11,8
2023-01-25 1:00,2,2,2,2,4,4,2,2,0,1,0,18,75,0,0,0,0,1,5,47,17,2,15,0,15,1,10,0,1,7,0,12,3,5,5,16,16,1,0,4,0,1,0,11,8
2023-01-25 0:00,3,163,4,122,7,285,2,44,0,24,32,17,85,0,0,43,4,1,6,50,18,4,15,3,17,1,8,0,0,10,0,17,3,6,10,15,13,1,0,4,0,1,0,12,8
2023-01-24 23:00,4,160,4,118,8,278,3,42,0,21,32,14,85,0,0,43,4,1,6,49,18,4,14,2,17,1,9,1,0,6,0,18,6,5,8,12,9,1,0,2,0,2,1,12,8
2023-01-24 22:00,4,156,5,114,9,270,1,39,0,19,29,15,90,0,0,38,4,1,5,52,18,3,16,1,18,3,8,1,1,5,0,22,9,4,3,15,12,1,0,2,0,2,1,11,8
2023-01-24 21:00,5,152,3,109,8,261,4,38,1,19,27,16,93,0,0,37,4,1,5,51,19,1,17,1,15,2,8,1,2,4,2,24,14,4,3,17,13,1,0,3,0,2,1,11,8
2023-01-24 20:00,8,147,3,106,11,253,1,34,0,17,26,16,89,0,0,34,4,3,4,52,20,3,16,5,16,3,7,1,1,5,3,18,3,6,6,30,23,1,0,4,0,3,2,12,8
2023-01-24 19:00,6,139,5,103,11,242,0,33,0,17,25,18,97,3,3,34,4,4,4,51,18,3,17,4,16,2,6,0,3,4,3,24,5,7,7,27,21,1,0,5,0,3,4,12,8
2023-01-24 18:00,12,133,4,98,16,231,5,33,0,17,24,19,99,3,3,33,4,5,3,51,19,2,17,6,15,3,1,0,1,2,6,24,7,6,6,26,20,2,0,4,0,0,1,12,8
2023-01-24 17:00,11,121,9,94,20,215,1,28,0,16,21,24,103,3,3,32,4,10,2,52,20,2,16,5,16,4,3,0,3,3,6,26,12,5,3,23,20,5,0,6,0,0,1,14,10
2023-01-24 16:00,8,110,8,85,16,195,1,27,0,11,19,21,108,7,7,29,4,10,3,50,20,4,15,2,15,0,6,0,2,3,7,28,13,3,3,18,18,8,0,6,0,1,2,13,9
2023-01-24 15:00,11,102,7,77,18,179,3,26,0,8,15,23,109,5,5,26,2,10,3,53,20,4,16,2,17,1,7,0,2,1,6,28,11,2,7,16,15,6,0,5,0,1,3,14,11
2023-01-24 14:00,10,91,16,70,26,161,2,23,1,7,12,25,94,2,2,24,1,8,3,50,17,3,17,4,16,2,7,0,1,2,6,19,1,2,8,27,26,5,0,6,0,3,3,14,11
2023-01-24 13:00,18,81,12,54,30,135,3,21,0,5,12,23,97,3,3,18,1,2,3,52,21,3,15,2,16,1,7,0,1,2,1,23,5,1,9,21,19,0,0,4,0,0,0,15,10
2023-01-24 12:00,13,63,6,42,19,105,4,18,0,5,11,26,88,0,0,13,1,1,2,50,19,1,17,2,14,2,8,0,1,2,0,20,6,1,7,10,8,0,0,4,0,0,0,16,12
2023-01-24 11:00,14,50,4,36,18,86,2,14,0,3,11,25,86,0,0,11,0,2,2,44,15,2,15,1,14,2,9,0,1,2,0,22,6,1,7,6,6,1,0,5,0,0,0,18,11
2023-01-24 10:00,7,36,9,32,16,68,3,12,0,3,8,28,72,0,0,9,0,1,2,39,12,1,16,2,11,0,8,0,1,1,0,13,2,1,7,8,5,0,0,6,0,0,0,18,11
2023-01-24 9:00,7,29,6,23,13,52,2,9,0,3,7,29,68,0,0,4,0,1,2,36,13,0,14,0,9,0,5,0,1,1,0,13,3,2,2,7,4,0,0,4,0,0,0,17,11
2023-01-24 8:00,3,22,5,17,8,39,0,7,0,2,6,29,58,0,0,2,0,0,1,36,13,1,14,1,9,2,6,0,1,1,0,3,0,2,2,9,9,0,0,5,0,0,0,18,11
2023-01-24 7:00,6,19,2,12,8,31,2,7,0,2,6,29,58,0,0,1,0,1,1,37,13,1,14,2,10,1,6,0,1,0,0,4,0,3,2,3,3,0,0,5,0,0,0,16,11
2023-01-24 6:00,2,13,0,10,2,23,1,5,0,2,6,29,55,0,0,0,0,1,1,34,12,0,12,0,10,0,6,0,1,0,0,4,0,4,0,5,3,0,0,5,0,0,0,16,11
2023-01-24 5:00,0,11,2,10,2,21,0,4,0,1,4,30,59,0,0,0,0,1,1,36,12,1,12,1,12,1,5,0,2,1,0,6,0,5,3,4,4,0,0,4,0,0,0,16,11
2023-01-24 4:00,3,11,1,8,4,19,2,4,0,1,4,30,59,0,0,0,0,1,1,36,12,1,12,1,12,1,5,0,2,0,0,6,0,5,6,8,3,0,0,4,0,0,0,16,11
2023-01-24 3:00,2,8,1,7,3,15,1,2,0,1,3,31,60,1,1,0,0,1,1,35,11,0,12,0,12,1,5,0,2,1,0,7,0,4,3,13,11,0,0,4,0,0,0,16,11
2023-01-24 2:00,1,6,2,6,3,12,1,1,0,1,1,33,59,0,0,0,0,1,1,35,11,1,13,1,11,0,5,0,2,1,0,7,1,3,3,13,12,0,0,4,0,0,1,16,11
2023-01-24 1:00,5,5,4,4,9,9,0,0,0,1,1,33,67,0,0,0,0,1,1,38,13,0,14,1,11,2,7,0,2,0,0,12,4,4,4,10,10,1,0,3,0,0,0,16,11
2023-01-24 0:00,3,115,1,85,4,200,0,37,0,33,17,33,75,0,0,7,0,1,1,37,13,0,14,1,10,0,8,0,1,3,0,22,5,3,11,4,4,1,0,2,0,1,0,15,11
2023-01-23 23:00,4,112,6,84,10,196,3,37,0,31,14,33,80,0,0,7,0,2,1,36,12,0,13,0,11,1,7,0,0,1,0,26,2,4,9,3,3,1,0,3,0,0,0,17,11
2023-01-23 22:00,6,108,1,78,7,186,2,34,0,29,14,32,85,0,0,7,0,0,3,39,15,0,15,0,9,1,6,0,0,0,0,28,10,4,4,1,1,0,0,3,0,0,1,15,11
2023-01-23 21:00,6,102,5,77,11,179,2,32,0,26,13,30,89,0,0,6,0,0,4,40,17,1,14,0,9,0,7,1,0,0,0,30,8,4,4,4,4,0,0,2,0,0,1,15,11
2023-01-23 20:00,7,96,3,72,10,168,4,30,0,21,12,26,85,0,0,6,0,0,3,40,16,0,14,1,10,0,7,3,0,0,0,28,2,6,5,8,8,0,0,2,0,0,1,14,10
2023-01-23 19:00,3,89,3,69,6,158,1,26,0,20,12,26,81,0,0,5,0,1,3,41,16,2,14,0,11,1,7,3,1,1,0,24,3,6,5,10,9,0,0,6,0,0,1,13,11
2023-01-23 18:00,4,86,4,66,8,152,2,25,0,19,11,26,86,1,1,5,0,3,5,39,16,1,13,0,10,2,10,3,0,2,0,27,3,5,7,11,11,2,0,7,0,0,0,14,11
